Time, Leisure, Van
03-09 12:20,14.4,14.4
03-09 12:30,14.2,14.2
03-09 12:40,14.3,14.2
03-09 12:50,13.8,13.8
03-09 13:00,13.5,13.4
03-09 13:10,14.1,14.0
03-09 13:20,14.4,14.3
03-09 13:30,14.5,14.4
03-09 13:40,13.7,13.7
03-09 13:50,13.9,13.8
03-09 14:00,14.5,14.4
03-09 14:10,14.2,14.1
03-09 14:20,14.1,14.1
03-09 14:30,14.1,14.1
03-09 14:40,14.2,14.1
03-09 14:50,13.5,13.5
03-09 15:00,13.3,13.3
03-09 15:10,13.4,13.3
03-09 15:20,13.4,13.3
03-09 15:30,13.4,13.4
03-09 15:40,13.3,13.3
03-09 15:50,13.3,13.3
03-09 16:00,13.4,13.3
03-09 16:10,13.3,13.3
03-09 16:20,13.4,13.3
03-09 16:30,13.3,13.3
03-09 16:40,13.3,13.3
03-09 16:50,13.3,13.2
03-09 17:02,13.1,13.1
03-09 17:02,13.1,13.1
03-09 17:02,13.1,13.1
03-09 17:03,13.2,13.1
03-09 17:03,13.1,13.1
03-09 17:03,13.2,13.1
03-09 17:03,13.1,13.1
03-09 17:03,13.1,13.1
03-09 17:03,13.2,13.1
03-09 17:03,13.1,13.1
03-09 17:03,13.2,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:04,13.1,13.1
03-09 17:14,13.2,13.1
03-09 17:24,13.2,13.1
03-09 17:34,13.3,13.2
03-09 17:44,13.2,13.2
03-09 17:54,13.3,13.2
03-09 18:04,13.1,13.1
03-09 18:14,13.1,13.1
03-09 18:24,13.2,13.1
03-09 18:34,13.1,13.1
03-09 18:44,12.9,13.0
03-09 18:54,13.1,13.3
03-09 19:04,12.9,13.1
03-09 19:14,12.9,13.1
03-09 19:24,12.9,13.1
03-09 19:34,12.9,13.2
03-09 19:44,13.2,13.4
03-09 19:54,13.2,13.4
03-09 20:04,13.2,13.4
03-09 20:14,13.1,13.3
03-09 20:24,13.1,13.3
03-09 20:34,13.1,13.3
03-09 20:44,13.2,13.4
03-09 20:54,13.2,13.4
03-10 12:00,14.5,14.5
03-10 12:10,14.4,14.4
03-10 12:20,13.2,13.2
03-10 12:30,13.2,13.2
03-10 12:40,13.2,13.2
03-11 12:00,13.1,13.1
03-11 12:10,14.2,14.1
03-11 12:20,14.2,14.1
03-11 12:30,13.8,13.7
03-11 12:40,14.1,14.1
03-11 12:50,13.5,13.4
03-11 13:00,14.0,13.9
03-12 14:06,13.6,13.6
03-12 14:16,14.1,14.0
03-12 14:26,14.4,14.4
03-12 14:36,14.3,14.2
03-12 14:46,14.3,14.3
03-12 14:56,14.1,14.1
03-12 15:06,14.2,14.1
03-12 15:16,13.7,13.7
03-12 15:26,13.7,13.7
03-12 15:36,13.8,13.7
03-12 15:46,13.8,13.7
03-12 15:56,13.8,13.7
03-12 16:06,13.4,13.3
03-12 16:16,13.3,13.2
03-12 16:26,13.1,13.1
03-12 16:36,13.0,13.0
03-12 16:46,13.3,13.2
03-12 16:56,13.3,13.2
03-12 17:06,13.3,13.3
03-12 17:16,13.3,13.3
03-12 17:26,13.4,13.3
03-12 17:36,13.3,13.2
03-12 17:46,13.3,13.2
03-12 17:56,13.3,13.3
03-12 18:06,13.3,13.3
03-12 18:16,13.3,13.3
03-12 18:26,13.4,13.3
03-12 18:36,13.3,13.3
03-12 18:46,13.3,13.3
03-12 18:56,13.3,13.3
03-12 19:06,13.3,13.3
03-12 19:16,13.3,13.2
03-12 19:26,13.4,13.3
03-12 19:36,13.4,13.3
03-12 19:46,13.4,13.3
03-12 19:56,13.3,13.2
03-12 20:06,13.3,13.3
03-12 20:16,13.2,13.2
03-12 20:26,13.4,13.3
03-12 20:36,13.3,13.3
03-12 20:46,13.3,13.3
03-12 20:56,13.2,13.2
03-12 21:06,13.3,13.2
03-13 11:24,14.4,14.4
03-13 11:34,13.7,13.7
03-13 11:44,14.4,14.4
03-13 11:54,14.4,14.4
03-13 12:00,14.3,14.3
03-13 12:10,14.3,14.4
03-13 12:20,13.7,13.7
03-13 12:30,14.3,14.3
03-13 12:40,14.3,14.3
03-13 12:50,14.3,14.3
03-13 13:00,13.6,13.6
03-13 13:10,13.4,13.5
03-13 13:20,14.3,14.4
03-13 13:30,14.4,14.5
03-13 13:40,14.3,14.4
03-13 13:50,14.2,14.3
03-13 14:00,13.4,13.5
03-13 14:10,13.2,13.3
03-13 14:20,13.1,13.3
03-13 14:30,14.3,14.4
03-13 14:40,13.7,13.8
03-13 14:50,13.7,13.8
03-13 15:00,13.6,13.7
03-13 15:10,13.7,13.8
03-13 15:20,13.5,13.6
03-13 15:30,13.7,13.8
03-13 15:40,13.6,13.7
03-13 15:50,13.8,13.9
03-13 16:00,13.6,13.7
03-13 16:10,13.5,13.7
03-13 16:20,13.2,13.4
03-13 16:30,13.1,13.2
03-13 16:40,12.8,13.0
03-13 16:50,12.9,13.2
03-13 17:00,13.0,13.2
03-13 17:10,13.0,13.2
03-13 17:20,12.9,13.2
03-13 17:30,12.9,13.2
03-13 17:40,12.9,13.2
03-13 17:50,13.0,13.2
03-13 18:00,13.0,13.2
03-13 18:10,13.0,13.2
03-13 18:20,13.0,13.2
03-13 18:30,13.1,13.2
03-13 18:40,13.0,13.2
03-13 18:50,13.0,13.2
03-13 19:00,13.0,13.2
03-13 19:10,13.0,13.2
03-13 19:20,12.9,13.2
03-13 19:30,13.0,13.3
03-13 19:40,13.0,13.2
03-13 19:50,12.9,13.2
03-13 20:00,13.0,13.2
03-13 20:10,13.0,13.2
03-13 20:20,12.9,13.2
03-13 20:30,12.9,13.2
03-14 00:03,13.2,13.2
03-14 00:13,13.2,13.2
03-14 00:23,13.2,13.2
03-14 00:33,13.2,13.2
03-14 00:43,13.2,13.2
03-14 00:53,13.1,13.2
03-14 01:03,13.1,13.2
03-14 01:13,13.2,13.2
03-14 01:23,13.2,13.2
03-14 01:33,13.1,13.2
03-14 01:43,13.2,13.2
03-14 01:53,13.1,13.2
03-14 02:03,13.1,13.2
03-14 02:13,13.2,13.2
03-14 02:23,13.1,13.2
03-14 02:33,13.1,13.2
03-14 02:43,13.1,13.2
03-14 02:53,13.2,13.2
03-14 03:03,13.1,13.2
03-14 03:13,13.3,13.3
03-14 03:23,13.2,13.2
03-14 03:33,13.3,13.3
03-14 03:43,13.2,13.2
03-14 03:53,13.2,13.2
03-14 04:03,13.3,13.2
03-14 04:13,13.3,13.3
03-14 04:23,13.2,13.2
03-14 04:33,13.1,13.2
03-14 04:43,13.2,13.2
03-14 04:53,13.2,13.2
03-14 05:03,13.2,13.2
03-14 05:13,13.3,13.3
03-14 05:23,13.3,13.3
03-14 05:33,13.2,13.2
03-14 05:43,13.2,13.2
03-14 05:53,13.2,13.2
03-14 06:03,13.2,13.2
03-14 06:13,13.2,13.2
03-14 06:23,13.2,13.2
03-14 06:33,13.3,13.3
03-14 06:43,13.2,13.2
03-14 06:53,13.2,13.2
03-14 07:03,13.2,13.2
03-14 07:13,13.1,13.2
03-14 07:23,13.3,13.3
03-14 07:33,13.4,13.4
03-14 07:43,13.4,13.4
03-14 07:53,13.4,13.4
03-14 08:03,13.4,13.4
03-14 08:13,13.4,13.4
03-14 08:23,13.3,13.4
03-14 08:33,13.4,13.4
03-14 08:43,13.6,13.5
03-14 08:53,13.8,13.8
03-14 09:03,14.5,14.5
03-14 09:13,13.7,13.7
03-14 09:23,14.6,14.6
03-14 09:33,13.7,13.7
03-14 09:43,13.5,13.5
03-14 09:53,14.2,14.2
03-14 10:03,14.5,14.5
03-14 10:13,14.6,14.5
03-14 10:23,14.5,14.4
03-14 10:33,14.4,14.4
03-14 10:43,14.4,14.4
03-14 10:53,14.5,14.5
03-14 11:04,14.4,14.4
03-14 11:14,14.5,14.5
03-14 11:24,14.4,14.4
03-14 11:34,14.4,14.3
03-14 11:44,14.4,14.3
03-14 11:54,14.5,14.4
03-14 12:00,13.7,13.7
03-14 12:10,13.7,13.7
03-15 12:00,14.0,14.0
03-15 12:10,14.1,14.0
03-15 12:20,14.0,13.9
03-15 12:30,14.0,14.0
03-15 12:40,13.9,13.9
03-15 12:50,14.0,14.0
03-15 13:00,13.9,13.9
03-15 13:10,13.9,13.9
03-15 13:20,13.9,13.9
03-15 13:30,13.8,13.7
03-15 13:40,13.6,13.5
03-15 13:50,13.7,13.7
03-15 14:00,13.5,13.5
03-15 14:10,13.4,13.4
03-15 14:20,13.3,13.3
03-15 14:30,13.5,13.4
03-15 14:40,13.5,13.5
03-15 14:50,13.5,13.4
03-15 15:00,13.4,13.4
03-15 15:10,14.1,14.1
03-15 15:20,13.9,13.9
03-15 15:30,13.9,13.9
03-15 15:40,13.6,13.6
03-15 15:50,13.4,13.4
03-15 16:00,13.2,13.2
03-15 16:10,13.0,13.1
03-15 16:20,13.2,13.2
03-15 16:30,13.2,13.3
03-15 16:40,13.2,13.2
03-15 16:50,13.2,13.3
03-15 17:00,13.2,13.2
03-15 17:10,13.3,13.3
03-15 17:20,13.3,13.3
03-15 17:30,13.3,13.2
03-15 17:40,13.3,13.3
03-15 17:50,13.2,13.2
03-15 18:00,13.2,13.2
03-15 18:10,13.3,13.2
03-15 18:20,13.3,13.3
03-15 18:30,13.2,13.2
03-15 18:40,13.2,13.2
03-15 18:50,13.3,13.3
03-15 19:00,13.3,13.3
03-15 19:10,13.3,13.3
03-15 19:20,13.3,13.3
03-15 19:30,13.3,13.3
03-15 19:40,13.3,13.3
03-15 19:50,13.4,13.3
03-15 20:00,13.3,13.3
03-15 20:10,13.4,13.3
03-15 20:20,13.3,13.3
03-15 20:30,13.3,13.3
03-15 20:40,13.4,13.3
03-15 20:50,13.3,13.3
03-15 21:00,13.4,13.3
03-15 21:10,13.4,13.3
03-15 21:20,13.3,13.3
03-15 21:30,13.3,13.3
03-15 21:40,13.4,13.3
03-15 21:50,13.4,13.3
03-15 22:00,13.4,13.3
03-15 22:10,13.3,13.3
03-15 22:20,13.4,13.3
03-15 22:30,13.3,13.3
03-15 22:40,13.4,13.3
03-15 22:50,13.4,13.3
03-15 23:00,13.4,13.3
03-15 23:10,13.3,13.3
03-15 23:20,13.4,13.3
03-15 23:30,13.3,13.3
03-15 23:40,13.4,13.4
03-15 23:50,13.3,13.3
03-16 00:00,13.4,13.4
03-16 00:10,13.3,13.3
03-16 00:20,13.3,13.3
03-16 00:30,13.3,13.4
03-16 00:40,13.3,13.3
03-16 00:50,13.3,13.4
03-16 01:00,13.3,13.3
03-16 01:10,13.3,13.3
03-16 01:20,13.3,13.3
03-16 01:30,13.2,13.3
03-16 01:41,13.3,13.3
03-16 01:51,13.3,13.3
03-16 02:01,13.2,13.3
03-16 02:11,13.3,13.3
03-16 02:21,13.3,13.3
03-16 02:31,13.3,13.3
03-16 02:41,13.3,13.4
03-16 02:51,13.4,13.4
03-16 03:01,13.3,13.3
03-16 03:11,13.3,13.3
03-16 03:21,13.3,13.3
03-16 03:31,13.3,13.3
03-16 03:41,13.4,13.4
03-16 03:51,13.3,13.3
03-16 04:01,13.3,13.3
03-16 04:11,13.3,13.3
03-16 04:21,13.3,13.3
03-16 04:31,13.3,13.3
03-16 04:41,13.3,13.4
03-16 04:51,13.3,13.3
03-16 05:01,13.4,13.4
03-16 05:11,13.3,13.4
03-16 05:21,13.3,13.3
03-16 05:31,13.3,13.3
03-16 05:41,13.3,13.3
03-16 05:51,13.3,13.3
03-16 06:01,13.3,13.3
03-16 06:11,13.3,13.4
03-16 06:21,13.3,13.3
03-16 06:31,13.3,13.3
03-16 06:41,13.4,13.4
03-16 06:51,13.3,13.3
03-16 07:01,13.3,13.4
03-16 07:11,13.4,13.4
03-16 07:21,13.3,13.4
03-16 07:31,13.4,13.4
03-16 07:41,13.3,13.4
03-16 07:51,13.4,13.4
03-16 08:01,13.3,13.4
03-16 08:11,13.4,13.4
03-16 08:21,13.4,13.4
03-16 08:31,13.4,13.5
03-16 08:41,13.5,13.5
03-16 08:51,13.4,13.4
03-16 09:01,13.4,13.4
03-16 09:11,13.4,13.4
03-16 09:21,13.4,13.4
03-16 09:31,13.4,13.4
03-16 09:41,13.4,13.4
03-16 09:51,13.6,13.7
03-16 10:01,14.1,14.1
03-16 10:11,14.6,14.6
03-16 10:21,14.4,14.5
03-16 10:31,14.7,14.6
03-16 10:41,14.6,14.5
03-16 10:51,14.5,14.4
03-16 11:01,13.9,13.8
03-16 11:11,13.6,13.6
03-16 11:21,13.4,13.4
03-16 11:31,13.4,13.4
03-16 11:41,13.3,13.2
03-16 11:51,13.2,13.1
03-16 12:00,13.1,13.0
03-16 12:10,13.3,13.3
03-16 12:20,13.4,13.3
03-16 12:30,13.4,13.4
03-16 12:40,13.5,13.4
03-17 12:00,14.4,14.3
03-17 12:10,14.4,14.4
03-17 12:20,13.7,13.7
03-17 12:30,13.7,13.7
03-17 12:40,13.7,13.7
03-17 12:50,13.8,13.7
03-17 13:00,13.7,13.7
03-17 13:10,13.9,13.8
03-17 13:20,13.7,13.7
03-17 13:30,13.6,13.6
03-17 13:40,13.6,13.6
03-17 13:50,13.8,13.7
03-17 14:00,13.7,13.6
03-17 14:10,13.7,13.7
03-17 14:20,13.8,13.7
03-17 14:30,13.7,13.7
03-17 14:40,13.7,13.7
03-17 14:50,13.9,13.8
03-17 15:00,13.7,13.6
03-17 15:10,13.7,13.7
03-17 15:20,13.8,13.8
03-17 15:30,13.7,13.7
03-17 15:40,13.9,13.8
03-17 15:50,13.7,13.7
03-17 16:00,13.7,13.7
03-17 16:10,13.4,13.3
03-17 16:20,13.2,13.2
03-17 16:30,13.1,13.1
03-17 16:40,13.1,13.0
03-17 16:50,13.4,13.3
03-17 17:00,13.5,13.4
03-17 17:10,13.4,13.4
03-17 17:20,13.4,13.4
03-17 17:30,13.5,13.4
03-17 17:40,13.4,13.3
03-17 17:50,13.4,13.4
03-17 18:00,13.4,13.4
03-17 18:10,13.4,13.4
03-17 18:20,13.3,13.3
03-17 18:30,13.3,13.3
03-17 18:40,13.3,13.3
03-17 18:50,13.3,13.3
03-17 19:00,13.4,13.3
03-17 19:10,13.3,13.3
03-17 19:20,13.3,13.3
03-17 19:30,13.4,13.3
03-17 19:40,13.4,13.3
03-17 19:50,13.4,13.3
03-17 20:41,10.0,13.3
03-17 20:51,11.1,13.4
03-17 21:01,11.3,13.3
03-17 21:11,11.8,13.3
03-17 21:21,11.7,13.3
03-17 21:32,11.1,13.3
03-17 21:42,11.0,13.3
03-17 21:52,10.6,13.3
03-17 22:02,10.9,13.3
03-17 22:12,10.3,13.3
03-17 22:22,10.6,13.3
03-17 23:03,13.3,13.3
03-17 23:13,13.3,13.3
03-17 23:23,13.0,13.3
03-17 23:33,13.2,13.3
03-17 23:43,13.2,13.3
03-17 23:53,13.2,13.3
03-18 00:03,13.2,13.3
03-18 00:13,13.2,13.3
03-18 00:23,13.3,13.3
03-18 00:33,13.2,13.2
03-18 00:43,13.2,13.2
03-18 00:53,13.2,13.2
03-18 01:03,13.1,13.2
03-18 01:13,13.1,13.2
03-18 01:23,13.0,13.2
03-18 01:33,13.0,13.2
03-18 01:43,12.9,13.2
03-18 01:53,13.0,13.3
03-18 02:03,13.0,13.3
03-18 02:13,13.0,13.2
03-18 02:23,13.1,13.3
03-18 02:33,13.2,13.3
03-18 02:43,13.2,13.3
03-18 02:53,13.2,13.3
03-18 03:03,13.2,13.3
03-18 03:13,13.2,13.3
03-18 03:23,13.3,13.3
03-18 03:33,13.2,13.3
03-18 03:43,13.2,13.3
03-18 03:53,13.2,13.3
03-18 04:03,13.1,13.2
03-18 04:13,13.2,13.3
03-18 04:23,13.2,13.3
03-18 04:33,13.2,13.3
03-18 04:43,13.1,13.2
03-18 04:53,13.2,13.3
03-18 05:03,13.3,13.3
03-18 05:13,13.2,13.3
03-18 05:23,13.3,13.3
03-18 05:33,13.2,13.3
03-18 05:43,13.2,13.3
03-18 05:53,13.3,13.3
03-18 06:03,13.3,13.3
03-18 06:13,13.2,13.3
03-18 06:23,13.2,13.3
03-18 06:33,13.2,13.3
03-18 06:43,13.3,13.4
03-18 06:53,13.2,13.3
03-18 07:03,13.2,13.3
03-18 07:13,13.2,13.3
03-18 07:23,13.2,13.3
03-18 07:33,13.1,13.3
03-18 07:43,13.2,13.3
03-18 07:53,13.2,13.2
03-18 08:03,13.2,13.1
03-18 08:13,14.3,14.3
03-18 08:23,14.4,14.4
03-18 08:33,14.4,14.5
03-18 08:43,13.9,14.0
03-18 08:53,13.8,14.0
03-18 09:03,14.4,14.4
03-18 09:13,14.4,14.5
03-18 09:23,14.3,14.4
03-18 09:33,14.3,14.3
03-18 09:43,14.2,14.4
03-18 09:53,14.2,14.3
03-18 12:01,11.1,14.2
03-19 12:00,13.7,13.7
03-19 12:10,13.7,13.6
03-19 12:20,13.7,13.7
03-19 12:30,13.6,13.5
03-19 12:40,13.6,13.5
03-19 12:50,13.6,13.5
03-19 13:00,13.6,13.6
03-19 13:10,13.5,13.6
03-19 13:21,13.6,13.6
03-19 13:21,13.6,13.6
03-19 13:21,13.6,13.6
03-19 13:21,13.6,13.6
03-19 13:21,13.6,13.6
03-19 13:31,13.6,13.6
03-19 13:41,13.6,13.6
03-19 13:56,13.7,13.7
03-19 13:56,13.7,13.7
03-19 13:56,13.7,13.7
03-19 13:56,13.6,13.6
03-19 13:56,13.6,13.6
03-19 13:56,13.6,13.6
03-19 13:57,13.7,13.6
03-19 13:57,13.6,13.6
03-19 13:57,13.6,13.6
03-19 13:57,13.6,13.6
03-19 13:57,13.6,13.6
03-19 13:57,13.6,13.6
03-19 13:57,13.7,13.6
03-19 13:57,13.7,13.6
03-19 13:57,13.7,13.6
03-19 13:57,13.7,13.6
03-19 13:57,13.7,13.6
03-19 13:57,13.7,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:58,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 13:59,13.6,13.6
03-19 14:09,13.7,13.7
03-19 14:19,13.7,13.7
03-19 14:29,13.6,13.6
03-19 14:39,13.6,13.6
03-19 14:49,13.6,13.6
03-19 15:00,13.6,13.6
03-19 15:10,13.7,13.6
03-19 15:20,13.8,13.7
03-19 15:30,13.5,13.4
03-19 15:40,13.2,13.2
03-19 15:50,13.5,13.4
03-19 16:00,13.5,13.4
03-19 16:10,13.4,13.4
03-19 16:20,13.6,13.5
03-19 16:30,13.5,13.5
03-19 16:40,13.5,13.5
03-19 16:50,13.5,13.4
03-19 17:00,13.4,13.4
03-19 17:10,13.4,13.4
03-19 17:20,13.4,13.4
03-19 17:30,13.4,13.4
03-19 17:40,13.4,13.3
03-19 17:50,13.4,13.4
03-19 18:00,13.4,13.4
03-19 18:10,13.3,13.3
03-19 18:20,13.4,13.3
03-19 18:30,13.3,13.3
03-19 18:40,13.4,13.3
03-19 18:50,13.3,13.3
03-19 19:00,13.3,13.3
03-19 19:10,13.4,13.3
03-19 19:20,13.3,13.3
03-19 19:30,13.3,13.3
03-19 19:40,13.3,13.3
03-19 19:50,13.3,13.3
03-19 20:00,13.4,13.3
03-19 20:10,13.4,13.3
03-19 20:20,13.3,13.3
03-19 20:30,13.4,13.3
03-19 20:40,13.4,13.3
03-19 20:50,13.4,13.3
03-19 21:00,13.4,13.3
03-19 21:10,13.3,13.3
03-19 21:20,13.3,13.3
03-19 21:30,13.3,13.3
03-19 21:40,13.3,13.3
03-19 21:50,13.3,13.3
03-19 22:00,13.4,13.3
03-19 22:10,13.3,13.3
03-19 22:20,13.3,13.3
03-19 22:30,13.3,13.3
03-19 22:40,13.4,13.3
03-19 22:50,13.3,13.3
03-19 23:00,13.3,13.3
03-19 23:10,13.3,13.3
03-19 23:20,13.3,13.3
03-19 23:30,13.3,13.3
03-19 23:40,13.4,13.3
03-19 23:50,13.3,13.3
03-20 00:00,13.4,13.3
03-20 00:10,13.4,13.3
03-20 00:20,13.3,13.3
03-20 00:30,13.4,13.3
03-20 00:40,13.3,13.3
03-20 00:50,13.4,13.3
03-20 01:00,13.3,13.3
03-20 01:10,13.3,13.3
03-20 01:20,13.4,13.3
03-20 01:30,13.4,13.3
03-20 01:40,13.3,13.3
03-20 01:50,13.3,13.3
03-20 02:00,13.3,13.3
03-20 02:10,13.3,13.3
03-20 02:20,13.3,13.3
03-20 02:30,13.3,13.3
03-20 02:40,13.3,13.3
03-20 02:50,13.4,13.3
03-20 03:00,13.4,13.3
03-20 03:10,13.4,13.3
03-20 03:20,13.4,13.3
03-20 03:30,13.4,13.3
03-20 03:40,13.3,13.3
03-20 03:50,13.3,13.3
03-20 04:00,13.3,13.3
03-20 04:10,13.3,13.3
03-20 04:20,13.4,13.3
03-20 04:30,13.4,13.3
03-20 04:40,13.3,13.3
03-20 04:50,13.3,13.3
03-20 05:00,13.3,13.3
03-20 05:10,13.4,13.3
03-20 05:20,13.4,13.3
03-20 05:30,13.4,13.3
03-20 05:40,13.4,13.3
03-20 05:50,13.3,13.3
03-20 06:00,13.4,13.3
03-20 06:10,13.3,13.3
03-20 06:20,13.4,13.3
03-20 06:30,13.4,13.3
03-20 06:40,13.4,13.4
03-20 06:50,13.4,13.3
03-20 07:00,13.4,13.4
03-20 07:10,13.4,13.4
03-20 07:20,13.4,13.3
03-20 07:30,13.4,13.4
03-20 07:40,13.5,13.4
03-20 07:50,13.6,13.5
03-20 08:00,13.4,13.4
03-20 08:10,13.5,13.5
03-20 08:20,13.4,13.4
03-20 08:30,13.5,13.4
03-20 08:40,13.5,13.5
03-20 08:50,13.5,13.4
03-20 09:00,13.5,13.4
03-20 09:10,13.5,13.5
03-20 09:20,13.5,13.4
03-20 09:30,13.5,13.4
03-20 09:40,13.6,13.5
03-20 09:50,13.5,13.5
03-20 10:00,13.3,13.2
03-20 10:10,13.4,13.4
03-20 10:20,13.4,13.4
03-20 10:30,13.5,13.5
03-20 10:40,13.5,13.4
03-20 10:50,13.5,13.5
03-20 11:00,13.4,13.4
03-20 11:10,13.3,13.3
03-20 11:20,13.5,13.5
03-20 11:30,13.5,13.5
03-20 11:40,13.5,13.5
03-20 11:50,13.5,13.5
03-20 12:00,14.5,14.4
03-20 12:10,14.5,14.5
03-20 12:20,14.5,14.5
03-20 12:30,13.9,13.8
03-20 12:40,13.6,13.6
03-20 12:50,13.5,13.5
03-20 13:00,13.4,13.4
03-20 13:10,13.3,13.3
03-20 13:20,13.3,13.3
03-20 13:30,13.5,13.5
03-20 13:40,13.4,13.4
03-20 13:50,13.3,13.3
03-20 14:00,13.4,13.4
03-20 14:10,13.4,13.4
03-20 14:20,13.4,13.3
03-20 14:30,13.3,13.3
03-20 14:40,13.2,13.2
03-20 14:50,13.3,13.3
03-20 15:00,13.3,13.3
03-20 15:10,13.3,13.3
03-20 15:20,13.4,13.4
03-20 15:30,13.4,13.4
03-20 15:40,13.3,13.3
03-20 15:50,13.3,13.3
03-20 16:00,13.3,13.3
03-20 16:10,13.2,13.2
03-20 16:20,13.3,13.3
03-20 16:30,13.2,13.3
03-20 16:40,13.2,13.2
03-20 16:50,13.2,13.2
03-20 17:00,13.2,13.2
03-20 17:10,13.2,13.2
03-20 17:20,13.3,13.3
03-20 17:30,13.2,13.2
03-20 17:40,13.2,13.2
03-20 17:50,13.3,13.3
03-20 18:00,13.3,13.3
03-20 18:10,13.3,13.3
03-20 18:20,13.3,13.3
03-20 18:30,13.3,13.3
03-20 18:40,13.3,13.3
03-20 18:50,13.3,13.3
03-20 19:00,13.3,13.3
03-20 19:10,13.4,13.3
03-20 19:20,13.4,13.3
03-20 19:30,13.4,13.4
03-20 19:40,13.3,13.3
03-20 19:50,13.3,13.3
03-20 20:00,13.3,13.3
03-20 20:10,13.3,13.3
03-20 20:20,13.4,13.3
03-20 20:30,13.3,13.3
03-20 20:40,13.4,13.3
03-20 20:50,13.3,13.3
03-20 21:00,13.3,13.3
03-20 21:10,13.3,13.3
03-20 21:20,13.3,13.3
03-20 21:30,13.3,13.3
03-20 21:40,13.3,13.3
03-20 21:50,13.4,13.3
03-20 22:00,13.3,13.3
03-20 22:10,13.3,13.3
03-20 22:20,13.3,13.3
03-20 22:30,13.3,13.3
03-20 22:40,13.3,13.3
03-20 22:50,13.3,13.3
03-20 23:00,13.2,13.2
03-20 23:10,13.2,13.2
03-20 23:20,13.3,13.3
03-20 23:30,13.3,13.3
03-20 23:40,13.3,13.3
03-20 23:50,13.3,13.3
03-21 00:00,13.2,13.2
03-21 00:10,13.2,13.2
03-21 00:20,13.3,13.3
03-21 00:30,13.3,13.3
03-21 00:40,13.3,13.3
03-21 00:50,13.3,13.3
03-21 01:00,13.3,13.3
03-21 01:10,13.2,13.2
03-21 01:20,13.2,13.2
03-21 01:30,13.3,13.2
03-21 01:40,13.3,13.2
03-21 01:51,13.2,13.2
03-21 02:01,13.3,13.2
03-21 02:11,13.2,13.2
03-21 02:21,13.2,13.2
03-21 02:31,13.2,13.2
03-21 02:41,13.2,13.2
03-21 02:51,13.3,13.3
03-21 03:01,13.2,13.2
03-21 03:11,13.3,13.3
03-21 03:21,13.3,13.3
03-21 03:31,13.3,13.3
03-21 03:41,13.3,13.3
03-21 03:51,13.3,13.3
03-21 04:01,13.3,13.3
03-21 04:11,13.4,13.3
03-21 04:21,13.3,13.3
03-21 04:31,13.3,13.3
03-21 04:41,13.3,13.3
03-21 04:51,13.3,13.3
03-21 05:01,13.3,13.3
03-21 05:11,13.2,13.2
03-21 05:21,13.3,13.3
03-21 05:31,13.3,13.3
03-21 05:41,13.3,13.3
03-21 05:51,13.3,13.3
03-21 06:01,13.3,13.3
03-21 06:11,13.2,13.2
03-21 06:21,13.1,13.2
03-21 06:31,13.3,13.3
03-21 06:41,13.2,13.2
03-21 06:51,13.3,13.3
03-21 07:01,13.3,13.3
03-21 07:11,13.3,13.3
03-21 07:21,13.3,13.3
03-21 07:31,13.4,13.4
03-21 07:41,13.6,13.6
03-21 07:51,13.3,13.3
03-21 08:01,13.4,13.4
03-21 08:11,13.7,13.7
03-21 08:21,13.2,13.3
03-21 08:31,13.5,13.4
03-21 08:41,14.4,14.4
03-21 08:51,14.5,14.5
03-21 09:01,13.7,13.7
03-21 09:11,14.4,14.4
03-21 09:21,14.4,14.3
03-21 09:31,13.5,13.4
03-21 09:41,13.5,13.5
03-21 09:51,14.4,14.4
03-21 10:01,14.5,14.5
03-21 10:11,14.5,14.5
03-21 10:21,14.4,14.4
03-21 10:31,14.5,14.4
03-21 10:41,14.4,14.4
03-21 10:51,13.7,13.7
03-21 11:01,14.4,14.4
03-21 11:11,13.7,13.7
03-21 11:21,14.4,14.4
03-21 11:31,14.5,14.4
03-21 11:41,14.4,14.4
03-21 12:00,13.8,13.7
03-22 12:00,13.6,13.6
03-22 12:10,13.7,13.6
03-22 12:20,13.5,13.5
03-22 12:30,13.7,13.7
03-22 12:40,13.7,13.6
03-22 12:50,13.6,13.6
03-22 13:00,13.7,13.6
03-22 13:10,13.7,13.7
03-22 13:20,13.7,13.6
03-22 13:30,13.7,13.7
03-22 13:40,13.7,13.6
